instance,algorithm,seed,objv,lb
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_777,MIP,1,823.0,430.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_333,MIP,3,537.0,194.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_555,MIP,4,507.0,173.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_333,MIP,5,766.0,555.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_333,MIP,4,600.0,193.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_555,MIP,4,864.0,597.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_333,MIP,3,756.0,405.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,1,779.0,214.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_555,MIP,1,429.0,170.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_777,MIP,4,630.0,341.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_777,MIP,5,586.999999,334.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_777,MIP,3,767.0,242.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_555,MIP,1,509.0,317.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_777,MIP,5,597.0,198.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_777,MIP,4,518.0,204.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_555,MIP,1,861.0,536.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_333,MIP,4,818.0,714.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_777,MIP,5,803.0,441.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,3,785.0,175.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_333,MIP,1,823.0,715.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_333,MIP,2,817.0,638.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_333,MIP,1,558.0,189.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_333,MIP,2,714.0,322.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_333,MIP,2,768.0,523.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_777,MIP,5,846.0,691.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_555,MIP,5,858.0,514.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_777,MIP,1,610.0,380.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_777,MIP,2,832.0,529.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,6,788.0,228.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_333,MIP,8,543.0,162.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_333,MIP,6,646.0,195.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_777,MIP,8,819.0,588.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_777,MIP,10,619.0,385.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_777,MIP,7,588.0,204.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_555,MIP,6,878.0,686.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_555,MIP,7,867.0,598.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_777,MIP,6,858.0,673.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_555,MIP,7,863.0,413.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_333,MIP,8,536.0,192.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_777,MIP,6,821.0,439.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_333,MIP,7,528.0,187.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,9,767.0,206.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,6,796.0,206.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_333,MIP,6,635.0,311.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_555,MIP,7,827.0,390.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_555,MIP,8,883.0,686.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,8,715.0,213.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_333,MIP,8,823.0,699.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_555,MIP,8,826.0,356.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_777,MIP,7,840.0,585.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_777,MIP,9,765.0,381.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_555,MIP,7,880.0,687.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_333,MIP,9,534.0,187.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,10,819.0,229.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_333,MIP,10,817.0,662.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_555,MIP,10,866.0,592.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_777,MIP,7,824.0,484.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_333,MIP,9,811.0,536.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,8,733.0,308.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_777,MIP,8,862.0,769.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_555,MIP,9,642.0,276.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_333,MIP,7,813.0,637.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_777,MIP,10,606.0,203.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_555,MIP,8,865.0,631.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_555,MIP,6,392.0,171.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_777,MIP,7,865.0,768.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_333,MIP,8,822.0,576.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_777,MIP,8,755.0,244.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_777,MIP,6,639.0,205.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_777,MIP,10,556.0,239.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_555,MIP,7,531.0,171.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_333,MIP,7,620.0,327.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,9,791.0,237.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_555,MIP,6,849.0,438.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_777,MIP,8,834.0,577.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_777,MIP,10,817.0,436.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_333,MIP,7,813.0,529.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_777,MIP,7,838.0,583.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_777,MIP,10,839.0,585.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_333,MIP,8,777.0,533.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_555,MIP,10,838.0,361.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_555,MIP,10,860.0,509.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_777,MIP,10,847.0,692.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,9,684.0,179.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_555,MIP,8,560.0,172.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_555,MIP,7,480.0,174.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_333,MIP,8,758.0,422.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_777,MIP,9,842.0,525.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,10,705.0,218.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_333,MIP,7,770.0,534.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_555,MIP,10,845.0,435.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_333,MIP,9,816.0,641.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_777,MIP,6,842.0,514.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_333,MIP,6,777.0,529.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_777,MIP,9,836.0,613.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_777,MIP,10,851.0,517.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_333,MIP,7,525.0,190.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_777,MIP,10,861.0,768.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_555,MIP,7,573.0,309.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_333,MIP,9,765.0,556.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_555,MIP,7,858.0,520.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,7,748.0,216.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,10,759.0,172.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_333,MIP,9,765.0,385.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_555,MIP,6,562.0,173.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_555,MIP,10,878.0,682.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_777,MIP,9,850.0,683.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_555,MIP,8,546.0,145.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_777,MIP,8,851.0,675.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_333,MIP,9,553.0,192.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_333,MIP,6,542.0,192.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_555,MIP,9,860.0,513.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_333,MIP,7,754.0,412.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_333,MIP,10,817.0,699.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_555,MIP,9,605.0,189.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_333,MIP,9,655.0,329.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_555,MIP,6,577.0,275.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_333,MIP,8,605.0,317.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_555,MIP,10,503.0,192.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_555,MIP,10,702.0,313.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_777,MIP,9,688.0,204.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_555,MIP,9,522.0,173.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,6,793.0,328.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_777,MIP,9,861.0,768.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_333,MIP,7,823.0,717.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_333,MIP,8,809.0,639.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_333,MIP,10,814.0,532.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_333,MIP,6,808.0,530.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_777,MIP,9,757.0,244.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_333,MIP,6,820.0,714.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_777,MIP,7,727.0,240.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_555,MIP,9,846.0,403.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_555,MIP,6,861.0,584.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_555,MIP,6,853.0,516.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_333,MIP,6,808.0,640.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_333,MIP,10,768.0,526.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,7,780.0,177.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_333,MIP,9,822.0,716.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_555,MIP,6,825.0,394.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_333,MIP,10,537.0,185.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_777,MIP,8,641.0,200.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,7,767.0,303.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,8,801.0,177.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_777,MIP,6,855.0,585.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_777,MIP,7,615.0,381.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_777,MIP,8,839.0,427.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_555,MIP,9,834.0,359.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_777,MIP,7,852.0,676.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_555,MIP,8,859.0,508.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_333,MIP,10,629.0,326.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_555,MIP,9,861.0,622.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_333,MIP,6,760.0,405.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_555,MIP,8,833.0,442.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_555,MIP,8,561.0,315.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_777,MIP,6,752.0,339.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_777,MIP,9,816.0,486.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_777,MIP,6,862.0,768.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_777,MIP,6,735.0,244.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_333,MIP,10,528.0,166.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_777,MIP,8,598.0,380.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_555,MIP,10,441.0,170.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_333,MIP,10,754.0,409.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_555,MIP,9,879.0,692.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,578.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,10,445.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_123,IBS,5,428.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,5,457.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_999,IBS,2,693.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,2,441.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_999,IBS,4,782.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_123,IBS,2,808.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_123,IBS,10,407.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,1,454.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,578.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_999,IBS,1,782.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,10,488.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_123,IBS,6,403.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_123,IBS,10,802.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_123,IBS,4,488.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_123,IBS,4,802.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_123,IBS,5,485.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_123,IBS,5,400.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,569.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_123,IBS,4,398.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_999,IBS,9,529.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,8,493.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_123,IBS,3,624.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,569.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_999,IBS,5,782.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_123,IBS,7,672.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,569.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_123,IBS,6,672.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_999,IBS,7,782.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_123,IBS,8,624.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_999,IBS,2,782.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_123,IBS,1,484.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_123,IBS,8,808.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,5,486.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_999,IBS,10,782.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_999,IBS,5,614.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_999,IBS,1,535.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_123,IBS,2,672.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_123,IBS,2,489.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_999,IBS,8,782.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_123,IBS,6,624.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_999,IBS,7,540.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,569.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_123,IBS,4,431.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_123,IBS,7,808.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_123,IBS,7,406.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,8,451.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_123,IBS,2,432.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_123,IBS,6,443.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_999,IBS,8,614.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,578.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,569.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_999,IBS,6,614.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_999,IBS,4,789.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_123,IBS,5,624.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_123,IBS,4,672.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,578.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_123,IBS,6,808.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,1,489.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,9,477.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_123,IBS,9,813.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,578.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_123,IBS,4,808.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_999,IBS,3,789.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,569.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_123,IBS,9,402.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_123,IBS,1,813.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,3,494.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,4,471.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_999,IBS,9,614.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_123,IBS,6,487.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_123,IBS,1,802.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,578.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_999,IBS,5,789.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,4,442.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,569.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,6,456.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,569.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,578.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_123,IBS,8,673.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_999,IBS,8,789.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_999,IBS,2,614.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_123,IBS,10,672.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_999,IBS,4,783.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_999,IBS,7,783.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_123,IBS,7,813.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_999,IBS,6,789.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_123,IBS,8,424.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_123,IBS,3,426.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_123,IBS,2,813.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_123,IBS,3,802.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_123,IBS,10,808.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_123,IBS,7,432.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_123,IBS,9,624.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_999,IBS,6,783.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,7,483.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_123,IBS,10,433.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_123,IBS,9,802.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_123,IBS,8,483.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_999,IBS,8,783.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,578.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_999,IBS,3,529.0,0.0
Medium_Moderate_Light_Low_Few_Moderate_Early_VeryLate_123,IBS,8,813.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_999,IBS,10,614.0,0.0
Medium_Moderate_Light_Medium_Few_Moderate_Early_VeryLate_999,IBS,3,783.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,9,454.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_123,IBS,5,673.0,0.0
Medium_Moderate_Light_High_Few_Moderate_Early_VeryLate_999,IBS,6,782.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_999,IBS,8,532.0,0.0
Medium_Moderate_Light_Medium_Many_Moderate_Early_VeryLate_999,IBS,2,460.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_123,IBS,3,672.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_999,IBS,4,614.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_123,IBS,9,481.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_999,IBS,9,693.0,0.0
Medium_Moderate_Light_Low_Moderate_Moderate_Early_VeryLate_999,IBS,4,691.0,0.0
Medium_Moderate_Light_Low_Many_Moderate_Early_VeryLate_123,IBS,3,485.0,0.0
Medium_Moderate_Light_Medium_Moderate_Moderate_Early_VeryLate_123,IBS,1,624.0,0.0
Medium_Moderate_Light_High_Many_Moderate_Early_VeryLate_999,IBS,3,434.0,0.0
